x_m,y_m,s_m,v_mps,v_kph,gear,rpm
-79.33022000410938,-31.216904237084236,204.84939720497505,18.32297375706785,65.96270552544426,1,8878.56949179326
-78.76518508944127,-30.30832467079199,205.9193417283396,18.88508119062631,67.98629228625471,1,9150.9439424076
-78.20040435202236,-29.399587083961706,206.98928625170404,19.42476311802062,69.92914722487424,1,9412.45190281643
-77.65942532612144,-28.53810316324916,208.0065437668451,19.941655094540245,71.78995834034488,1,9662.916777903072
-77.11809769427282,-27.676838252139305,209.02380128198664,20.439326491671395,73.58157537001702,1,9904.068140235966
-76.57642154514087,-26.81579249169954,210.04105879712708,20.922679408747246,75.32164587149009,1,10138.281348212839
-76.03439696744499,-25.954966022958388,211.05831631226854,21.394673784794474,77.0208256252601,1,10366.990668164488
-75.49202404996504,-25.094358986911175,212.075573827409,21.85644897527291,78.68321631098249,1,10590.748185508934
-74.94930288153455,-24.233971524516164,213.09283134254912,22.30864299732208,80.3111147903595,1,10809.863057459688
-74.4062335510448,-23.373803776693876,214.1100888576908,22.751829964934416,81.9065878737639,1,11024.613476358556
-73.86281614744621,-22.513855884333225,215.12734637283108,23.18652872537987,83.47150341136754,1,11235.250854536465
-73.31905075974373,-21.65412798828197,216.14460388797264,23.613210047473466,85.00755617090448,1,11442.003307456225
-72.77493747700146,-20.794620229356497,217.16186140311305,24.032302648414394,86.51628953429181,1,11645.078574074185
-72.23047638833805,-19.935332748334304,218.17911891825364,24.444198281036808,87.99911381173251,1,11844.666481915488
-71.68566758293082,-19.076265685956514,219.19637643339505,24.849256054827425,89.45732179737873,1,12040.941040863858
-71.14051115001439,-18.217419182930826,220.21363394853543,25.24780612743016,90.89210205874858,1,12234.062231914937
-70.59500717887886,-17.358793379925373,221.2308914636767,25.640152875388104,92.30455035139718,1,12424.177543589169
-70.04915575887253,-16.50038841757555,222.24814897881714,26.02657763131433,93.69567947273158,1,12611.42329825368
-69.50295697939919,-15.64220443647855,223.26540649395756,26.40734105791605,95.06642780849778,1,12795.925802478067
-68.95641092992082,-14.78424157719428,224.28266400909897,26.782685216148067,96.41766677813304,1,12977.802349177598
-68.40951769995581,-13.926499980250128,225.2999215242395,27.152835374380025,97.7502073477681,1,13157.162094262261
-67.86227737907939,-13.068979786132786,226.31717903938105,27.518001597189034,99.06480574988052,1,13334.1068265012
-67.31469005692406,-12.211681135297113,227.33443655452157,27.878380145758342,100.36216852473004,1,13508.731646099055
-66.76675582317876,-11.35460416815863,228.35169406966185,28.234154716512815,101.64295697944614,1,13681.125564888467
-66.2184747675883,-10.497749025096027,229.3689515848035,28.58549754028046,102.90779114500965,1,13851.372038939144
-65.66984697995667,-9.641115846455477,230.38620909994378,28.93257036072464,104.15725329860871,1,14019.549442666399
-65.12087255014194,-8.784704772542227,231.4034666150852,29.275525307883036,105.39189110837893,1,14185.73149211269
-64.57155156806175,-7.928515943629009,232.42072413022544,29.61450568024941,106.61222044889789,1,14349.98762391269
-64.02188412368787,-7.072549499949446,233.437981645366,29.949646646844677,107.81872792864084,1,14512.383335488437
-63.47187030704981,-6.216805581701237,234.45523916050735,30.28107587906733,109.0118731646424,1,14672.980491218437
-62.92151020823485,-5.361284329047521,235.47249667564785,30.608914120727242,110.19209083461807,1,14831.837598652872
-62.370803917385274,-4.505985882111872,236.48975419078934,30.933275703502574,111.35979253260926,1,14989.01005828312
-61.81975152470159,-3.6509103809846692,237.5070117059301,31.254269014077828,112.51536845068019,1,15144.550389897895
-61.26835312044068,-2.796057965717864,238.52426922107017,31.57199691838955,113.65918890620239,1,15298.508438155497
-60.71660879491401,-1.9414287763256652,239.54152673621175,31.8865571477001,114.79160573172035,1,15450.931559659493
-60.164518638493064,-1.087022952789539,240.55878425135202,32.196579272194285,115.90768537989943,1,15601.155699736832
-59.61208274160299,-0.23284063504956976,241.57604176649377,32.49535927507486,116.98329339026951,1,15745.932363912869
