s_m,v_const_mps,v_trac_mps,R_m
1284.2319984875435,17.14530002329438,17.14530002329438,999999999.9999999
1285.2625935716355,16.422453599536073,16.422453599536073,999999999.9999999
1286.2931886557276,15.666290293782133,15.666290293782133,999999999.9999999
1287.3237837398196,14.87172891459461,14.87172891459461,999999999.9999999
1288.3543788239117,14.03224822504671,14.03224822504671,999999999.9999999
1289.3849739080038,13.139241210567056,13.139241210567056,999999999.9999999
1290.4155689920958,12.180941216901129,12.180941216901129,13.395778960774857
1291.4709900295222,12.923310474041724,12.49089433496809,236.779041785422
1292.5545459721604,13.643510708156604,13.234646656501463,999999999.9999999
1293.6397783306465,14.328587419202552,13.939831602590868,999999999.9999999
1294.7250106891324,14.98237132151901,14.611021117455708,999999999.9999999
1295.8102430476183,15.608795065667971,15.252703730187715,999999999.9999999
1296.8954754061042,16.211030700981553,15.868459410636808,999999999.9999999
1297.9807077645903,16.79168095737625,16.4611979227872,999999999.9999999
1299.0659401230764,17.352912791818493,17.03332234296408,999999999.9999999
1300.1511724815623,17.896553169440296,17.58684460116325,999999999.9999999
1301.2364048400482,18.42415936570103,18.1234692046421,999999999.9999999
1302.3216371985343,18.93707161413545,18.644655239444795,999999999.9999999
1303.4068695570204,19.436453233680275,19.151663164955202,999999999.9999999
1304.4921019155063,19.92332169321135,19.6455907259122,999999999.9999999
1305.5773342739922,20.398572996102732,20.127400924018804,999999999.9999999
1306.662566632478,20.07091663102097,20.07091663102097,999999999.9999999
1307.7477989909642,19.42397960669234,19.42397960669234,999999999.9999999
1308.8330313494503,18.754740017206466,18.754740017206466,999999999.9999999
1309.9182637079361,18.060718769329515,18.060718769329515,999999999.9999999
1311.0034960664223,17.338940331422137,17.338940331422137,999999999.9999999
1312.0887284249084,16.585781295085948,16.585781295085948,999999999.9999999
1313.1739607833943,15.796753796911212,15.796753796911212,999999999.9999999
1314.2591931418801,14.966185882583266,14.966185882583266,999999999.9999999
1315.344425500366,14.086731672884259,14.086731672884259,999999999.9999999
1316.429657858852,13.14858542108794,13.14858542108794,999999999.9999999
1317.514890217338,12.138145983940548,12.138145983940548,47.877479003124954
1318.589846715772,11.046529415536861,11.046529415536861,11.01686391243391
1319.6174670516489,11.839405898069204,11.378554079617675,999999999.9999999
1320.6101283756027,12.557863897877326,12.12435180127824,999999999.9999999
1321.6027896995565,13.237384913040247,12.826859329529334,999999999.9999999
1322.5954510235103,13.883687298205775,13.492840098285777,999999999.9999999
1323.5881123474642,14.501213282092476,14.127460761802999,999999999.9999999
1324.580773671418,15.093495298011995,14.734773877961558,999999999.9999999
1325.5734349953718,15.663397267817892,15.318027774261056,999999999.9999999
1326.5660963193257,16.21327936069257,15.87987369444127,999999999.9999999
1327.5587576432795,16.74511395262017,16.422509010799256,999999999.9999999
1328.5514189672333,17.260569369073824,16.947779083648623,999999999.9999999
1329.5440802911871,17.761071718873957,17.45725148832234,999999999.9999999
1330.536741615141,18.247851442330386,17.952271254214807,999999999.9999999
1331.5294029390948,18.72197895308437,18.434002735252108,999999999.9999999
1332.5220642630486,19.184392343207247,18.903461865532908,999999999.9999999
1333.5147255870024,19.635919210377793,19.361541368393986,999999999.9999999
1334.5073869109563,20.07729406306683,19.80903071375292,999999999.9999999
1335.50004823491,20.509172351736517,20.24663210207519,999999999.9999999
1336.492709558864,20.52032067633837,20.52032067633837,999999999.9999999
1337.4853708828177,19.942726555027363,19.942726555027363,999999999.9999999
1338.4780322067716,19.34789715285429,19.34789715285429,999999999.9999999
1339.4706935307254,18.73419082923681,18.73419082923681,999999999.9999999
1340.4633548546792,18.099687506006678,18.099687506006678,999999999.9999999
1341.456016178633,17.442117692640643,17.442117692640643,999999999.9999999
1342.4486775025869,16.75876640426619,16.75876640426619,999999999.9999999
1343.4413388265407,16.046340180290166,16.046340180290166,999999999.9999999
1344.4340001504945,15.300778247214355,15.300778247214355,999999999.9999999
1345.4266614744483,14.516976157563303,14.516976157563303,19.026486843686957
1346.4266390083542,15.112915008461197,14.764416348122511,27.0606631979986
1347.440927676241,15.694282696272483,15.332027608514126,999999999.9999999
1348.4618770268748,16.258488028842347,15.90908527294173,999999999.9999999
1349.4828263775087,16.803760192811062,16.465932037246578,999999999.9999999
1350.5037757281425,17.331886228884418,17.00455355158479,999999999.9999999
1351.5247250787763,17.844388582534435,17.526630170178375,999999999.9999999
1352.5456744294102,18.342576905058277,18.033598885294605,999999999.9999999
1353.566623780044,18.82758750215941,18.52669998648412,999999999.9999999
1354.5875731306778,19.30041385009557,19.007012811661973,999999999.9999999
1355.6085224813116,19.761930533691608,19.475483553847237,999999999.9999999
1356.6294718319455,20.212912260531503,19.932947180225664,999999999.9999999
1357.6504211825793,20.654049135349627,20.380144919091183,999999999.9999999
1358.6713705332131,21.085959056180695,20.81773836315199,999999999.9999999
1359.692319883847,21.509197868642623,21.24632095658309,999999999.9999999
1360.7132692344808,21.92426775483989,21.66642743563492,999999999.9999999
1361.7342185851146,22.331624218121803,22.078541651502384,999999999.9999999
1362.7551679357484,22.242735349236998,22.242735349236998,999999999.9999999
1363.7761172863823,21.695668791371116,21.695668791371116,999999999.9999999
1364.797066637016,21.13444611986678,21.13444611986678,999999999.9999999
1365.81801598765,20.55790799868094,20.55790799868094,999999999.9999999
1366.8389653382837,19.96472764078958,19.96472764078958,999999999.9999999
1367.8599146889176,19.353374854520457,19.353374854520457,999999999.9999999
1368.8808640395514,18.72206951029351,18.72206951029351,999999999.9999999
1369.9018133901852,18.06872035416287,18.06872035416287,999999999.9999999
1370.922762740819,17.39084309990799,17.39084309990799,999999999.9999999
1371.9437120914529,16.68544851702509,16.68544851702509,999999999.9999999
1372.9646614420867,15.948885876542358,15.948885876542358,999999999.9999999
1373.9856107927205,15.17661784429092,15.17661784429092,20.794873127529264
1374.9839837817517,15.746713924878442,15.413094975155273,30.31327757488372
1375.9471096422835,16.27777244825688,15.942942740254379,999999999.9999999
1376.8972323119956,16.785206045175784,16.460701361752626,999999999.9999999
1377.8473549817077,17.277743141995742,16.962663570989672,999999999.9999999
1378.7974776514197,17.756623389106274,17.45019259275826,999999999.9999999
1379.7476003211318,18.222923483468044,17.92446617409094,999999999.9999999
1380.6977229908439,18.67758566801679,18.38651010191726,999999999.9999999
1381.647845660556,19.121440125886995,18.837224313302652,999999999.9999999
1382.597968330268,19.5552227957049,19.27740350595629,999999999.9999999
1383.54809099998,19.97958970277998,19.707753601900723,999999999.9999999
1384.4982136696922,20.39512860447825,20.12890504063761,999999999.9999999
1385.4483363394042,20.802368540504762,20.54142361757776,999999999.9999999
1386.3984590091163,21.201787731150347,20.945819400027215,999999999.9999999
1387.3485816788284,21.593820159909928,21.3425541217618,999999999.9999999
1388.2987043485405,21.97886109879917,21.732047361951583,999999999.9999999
1389.2488270182525,22.144223279326184,22.114681744123786,999999999.9999999
1390.1989496879646,21.633236847706154,21.633236847706154,999999999.9999999
1391.1490723576767,21.109885086689864,21.109885086689864,999999999.9999999
1392.0991950273888,20.57322435199575,20.57322435199575,999999999.9999999
1393.0493176971008,20.022184498746647,20.022184498746647,999999999.9999999
1393.999440366813,19.455543784899724,19.455543784899724,999999999.9999999
1394.949563036525,18.871896985476848,18.871896985476848,999999999.9999999
1395.899685706237,18.269614328024275,18.269614328024275,999999999.9999999
1396.8498083759491,17.64678779718989,17.64678779718989,999999999.9999999
1397.7999310456612,17.001159708189025,17.001159708189025,999999999.9999999
1398.7500537153733,16.33002582017707,16.33002582017707,999999999.9999999
1399.7001763850853,15.630100932238078,15.630100932238078,26.77239840475957
1400.624906765353,14.917379229573989,14.917379229573989,20.090527464967323
1401.4968204347003,15.424799987431305,15.127646958554621,999999999.9999999
1402.3414446081265,15.90090652468028,15.612817687945569,999999999.9999999
1403.1860687815526,16.363166012754952,16.08335940689584,999999999.9999999
1404.0306929549788,16.812720648822367,16.54052065280123,999999999.9999999
1404.875317128405,17.250563737736144,16.98538186559558,999999999.9999999
1405.719941301831,17.67756552594435,17.418885463038734,999999999.9999999
1406.5645654752573,18.09449354302063,17.841859332166624,999999999.9999999
1407.4091896486834,18.50202881396455,18.25503541719874,999999999.9999999
1408.2538138221096,18.900778922762242,18.659064599747207,999999999.9999999
1409.0984379955357,18.855432438707332,18.855432438707332,999999999.9999999
1409.943062168962,18.320521305670074,18.320521305670074,999999999.9999999
1410.787686342388,17.76951516987354,17.76951516987354,999999999.9999999
1411.6323105158142,17.200867357003258,17.200867357003258,999999999.9999999
1412.4769346892404,16.612766364879594,16.612766364879594,999999999.9999999
1413.3215588626665,16.003067667010896,16.003067667010896,999999999.9999999
1414.1661830360927,15.369201124840018,15.369201124840018,999999999.9999999
1415.0108072095188,14.708042414836793,14.708042414836793,999999999.9999999
1415.855431382945,14.015729739742161,14.015729739742161,999999999.9999999
1416.7000555563711,13.287394349470764,13.287394349470764,999999999.9999999
1417.5446797297973,12.516749460590878,12.516749460590878,999999999.9999999
1418.3893039032234,11.695434387830856,11.695434387830856,55.071325505415004
1419.228181361538,10.818163182421383,10.818163182421383,10.566066367502689
1420.0355522726193,11.45815038256047,11.085238197171565,999999999.9999999
1420.8182939172784,12.046196999499983,11.692055330412323,999999999.9999999
1421.6010355619376,12.606843939390783,12.26889603064656,999999999.9999999
1422.3837772065967,13.143597912046216,12.819807399965352,999999999.9999999
1423.166518851256,13.659275897167358,13.348000364608847,999999999.9999999
1423.949260495915,14.156181335244638,13.85607324226418,999999999.9999999
1424.7320021405742,14.636226356466347,14.346163865521016,999999999.9999999
1425.5147437852333,15.101018969563334,14.820056329777305,999999999.9999999
1426.2974854298925,15.551926757816961,15.279257887056028,999999999.9999999
1427.0802270745517,15.990124384816232,15.725055597375652,999999999.9999999
1427.8629687192108,16.41662967247805,16.158558893105145,999999999.9999999
1428.64571036387,16.832331441742657,16.58073211481746,999999999.9999999
1429.4284520085291,17.23801130426796,16.992419763669055,999999999.9999999
1430.2111936531883,17.634360937880952,17.39436636920478,999999999.9999999
1430.9939352978474,18.02199593965255,17.787232312743704,55.087190738669065
1432.026285875312,18.520841885446835,18.29248151138556,354.93330433173435
1433.3995874170932,19.164324740791027,18.94372293054234,999999999.9999999
1434.8641398848692,19.827566927045844,19.614425965221177,999999999.9999999
1436.3286923526452,20.46933017278458,20.262940887766753,999999999.9999999
1437.7932448204213,21.091575218519278,20.89133411003512,999999999.9999999
1439.2577972881973,21.695981486774084,21.50136991852157,999999999.9999999
1440.7223497559733,22.28400054187827,22.094568922001883,999999999.9999999
1442.1869022237493,22.85689715657876,22.67225271835771,999999999.9999999
1443.6514546915253,23.415781325900817,23.23557855533332,999999999.9999999
1445.1160071593013,23.9616335540462,23.78556659567001,999999999.9999999
1446.5805596270773,24.495325065293176,24.32312162846373,999999999.9999999
1448.0451120948533,25.017634131355575,24.84905054985054,999999999.9999999
1449.5096645626293,25.52925939008718,25.364076578992865,999999999.9999999
1450.9742170304053,26.030830806609718,25.868850925021807,999999999.9999999
1452.4387694981813,26.522918767705956,26.363962442261766,999999999.9999999
1453.9033219659573,27.006041683932803,26.849945682123387,999999999.9999999
1455.3678744337333,27.48067238824959,27.327287655546126,999999999.9999999
1456.8324269015093,27.947243556141462,27.79643354973711,999999999.9999999
1458.2969793692853,28.406152324140585,28.257791590301917,999999999.9999999
1459.7615318370613,28.857764247049094,28.71173719991399,999999999.9999999
1461.2260843048373,29.30241670603727,29.158616574057696,999999999.9999999
1462.6906367726133,29.740421857973693,29.598749770706522,3463.5216508533226
1464.1051894374414,30.157434626403035,30.017730742753233,309.3227502388838
1465.2059391544547,30.477990448006775,30.339762646524644,999999999.9999999
1466.0428893647177,30.719485161076754,30.58234890030971,999999999.9999999
1466.8798395749807,30.959096165334635,30.823025988262366,999999999.9999999
1467.7167897852437,31.19686686491547,31.06183828890235,999999999.9999999
1468.5537399955067,31.43283902227229,31.298828487640602,999999999.9999999
1469.3906902057697,31.66705284381397,31.53403766585506,999999999.9999999
1470.2276404160327,31.899547059883613,31.76750538403021,999999999.9999999
1471.0645906262957,32.13035899952803,31.99926975943687,999999999.9999999
1471.9015408365588,32.35952466046704,32.22936753878415,999999999.9999999
1472.7384910468218,32.58707877463393,32.457834166235685,999999999.9999999
1473.5754412570848,32.813054869624985,32.684703847146594,999999999.9999999
1474.4123914673478,33.03748532636591,32.910009607845794,999999999.9999999
1475.2493416776108,33.26040143327596,33.133783351759355,999999999.9999999
1476.0862918878738,33.48183343718632,33.35605591214507,999999999.9999999
1476.9232420981368,33.70181059124733,33.57685710168494,999999999.9999999
1477.7601923083998,33.52774971229703,33.52774971229703,999999999.9999999
1478.5971425186628,33.232587094898335,33.232587094898335,999999999.9999999
1479.4340927289259,32.93477932626197,32.93477932626197,999999999.9999999
1480.2710429391889,32.63425399054102,32.63425399054102,999999999.9999999
1481.1079931494519,32.330935306123024,32.330935306123024,999999999.9999999
1481.944943359715,32.02474390246208,32.02474390246208,999999999.9999999
1482.781893569978,31.715596577517687,31.715596577517687,999999999.9999999
1483.618843780241,31.403406033699937,31.403406033699937,999999999.9999999
1484.455793990504,31.088080589946223,31.088080589946223,999999999.9999999
1485.292744200767,30.76952386723852,30.76952386723852,999999999.9999999
1486.12969441103,30.447634444503745,30.447634444503745,999999999.9999999
1486.966644621293,30.122305481415268,30.122305481415268,999999999.9999999
1487.803594831556,29.793424304119025,29.793424304119025,80.13959095392525
1488.7290419346057,30.066421082511976,29.90574377418559,320.3192473495659
1489.7749998229529,30.372013451586565,30.21296137553674,999999999.9999999
1490.8529432567705,30.683766493990028,30.52633879511306,999999999.9999999
1491.930886690588,30.992383764596987,30.8365316692454,999999999.9999999
1493.0088301244057,31.297958025507118,31.143635152992736,999999999.9999999
1494.0867735582233,31.60057755359474,31.447739754982,999999999.9999999
1495.164716992041,31.900326438378425,31.748931648977184,999999999.9999999
1496.2426604258585,32.19728485492924,32.047292959090555,999999999.9999999
1497.320603859676,32.491529314327536,32.34290202131103,999999999.9999999
1498.3985472934937,32.78313289388548,32.635833623709935,999999999.9999999
1499.4764907273113,33.072165449097916,32.92615922741105,999999999.9999999
1500.554434161129,33.35869380906357,33.21394717017499,999999999.9999999
1501.6323775949465,33.64278195692511,33.49926285424092,999999999.9999999
1502.7103210287642,33.92449119670855,33.78216891988843,999999999.9999999
1503.7882644625818,34.203880307794115,34.062725406024484,999999999.9999999
1504.8662078963994,34.481005688121336,34.340989898961496,999999999.9999999
1505.944151330217,34.75592148711649,34.617017670430904,999999999.9999999
1507.0220947640346,35.028679729229815,34.890861805769084,999999999.9999999
1508.1000381978522,35.299330428880744,35.16257332311767,999999999.9999999
1509.1779816316698,35.56792169753043,35.43220128439633,999999999.9999999
1510.2559250654874,35.83449984353076,35.699792898731594,999999999.9999999
1511.333868499305,36.09910946533662,35.965393618959276,999999999.9999999
1512.4118119331226,36.36179353861283,36.22904723175903,999999999.9999999
1513.4897553669402,36.62259349771744,36.49079594192729,999999999.9999999
1514.5676988007579,36.88154931199889,36.7506804512478,999999999.9999999
1515.6456422345755,37.09766929192779,37.008740032377176,736.8309219886253
1516.673178257664,36.77016125563837,36.77016125563837,9034.418290794585
1517.646809948252,36.45711966464775,36.45711966464775,999999999.9999999
1518.6169442191217,36.14250590328636,36.14250590328636,999999999.9999999
1519.5870784899914,35.825129332575095,35.825129332575095,999999999.9999999
1520.5572127608611,35.50491586276998,35.50491586276998,999999999.9999999
1521.5273470317309,35.18178803229049,35.18178803229049,999999999.9999999
1522.4974813026006,34.85566478889281,34.85566478889281,999999999.9999999
1523.4676155734703,34.526461252238185,34.526461252238185,999999999.9999999
1524.43774984434,34.19408845588588,34.19408845588588,999999999.9999999
1525.4078841152098,33.858453066488316,33.858453066488316,999999999.9999999
1526.3780183860795,33.51945707767707,33.51945707767707,999999999.9999999
1527.3481526569492,33.17699747579455,33.17699747579455,999999999.9999999
1528.318286927819,32.83096587424014,32.83096587424014,999999999.9999999
1529.2884211986886,32.48124811275213,32.48124811275213,999999999.9999999
1530.2585554695584,32.12772381742608,32.12772381742608,999999999.9999999
1531.228689740428,31.770265916662556,31.770265916662556,999999999.9999999
1532.1988240112978,31.408740107525702,31.408740107525702,999999999.9999999
1533.1689582821675,31.04300426615853,31.04300426615853,999999999.9999999
1534.1390925530372,30.67290779491537,30.67290779491537,999999999.9999999
1535.109226823907,30.298290897706153,30.298290897706153,999999999.9999999
1536.0793610947767,29.918983773662273,29.918983773662273,999999999.9999999
1537.0494953656464,29.53480571758191,29.53480571758191,999999999.9999999
1538.0196296365161,29.14556411363404,29.14556411363404,999999999.9999999
1538.9897639073858,28.751053306419855,28.751053306419855,999999999.9999999
1539.9598981782556,28.35105333061259,28.35105333061259,999999999.9999999
1540.9300324491253,27.945328476900787,27.945328476900787,999999999.9999999
1541.900166719995,27.53362566769087,27.53362566769087,117.70235781776428
1542.8188252082962,27.138011109142848,27.138011109142848,1322.4203628056673
1543.682220099573,26.76086466539781,26.76086466539781,999999999.9999999
1544.5418132339462,26.380023064509565,26.380023064509565,999999999.9999999
1545.4014063683194,25.993602215321676,25.993602215321676,999999999.9999999
1546.2609995026926,25.601349483429487,25.601349483429487,999999999.9999999
1547.1205926370658,25.202992572649276,25.202992572649276,999999999.9999999
1547.980185771439,24.798237313594164,24.798237313594164,999999999.9999999
1548.839778905812,24.38676512179617,24.38676512179617,999999999.9999999
1549.6993720401852,23.96823006293901,23.96823006293901,999999999.9999999
1550.5589651745584,23.542255448327218,23.542255448327218,999999999.9999999
1551.4185583089316,23.10842986528103,23.10842986528103,999999999.9999999
1552.2781514433048,22.666302523414167,22.666302523414167,999999999.9999999
1553.137744577678,22.215377766926466,22.215377766926466,999999999.9999999
1553.9973377120511,21.75510856262432,21.75510856262432,999999999.9999999
1554.8569308464243,21.28488871983805,21.28488871983805,999999999.9999999
1555.7165239807975,20.804043526685113,20.804043526685113,999999999.9999999
1556.5761171151707,20.311818389906122,20.311818389906122,999999999.9999999
1557.435710249544,19.807364931985468,19.807364931985468,999999999.9999999
1558.2953033839171,19.289723813294138,19.289723813294138,999999999.9999999
1559.1548965182903,18.75780328389991,18.75780328389991,999999999.9999999
1560.0144896526635,18.210352091099335,18.210352091099335,999999999.9999999
1560.8740827870367,17.645924813568858,17.645924813568858,999999999.9999999
1561.73367592141,17.062836861742667,17.062836861742667,26.285046825530582
1562.8059591146157,17.60894029736233,17.289004882415817,1096.7786193963702
1564.1003900570586,18.246419922212876,17.937858049551345,999999999.9999999
1565.4038147592898,18.866576620302023,18.568323155251633,999999999.9999999
1566.707239461521,19.466987100260965,19.178073370123858,999999999.9999999
1568.0106641637524,20.049425432009926,19.769025559745057,999999999.9999999
1569.3140888659836,20.615414949637223,20.34281801948424,999999999.9999999
1570.617513568215,21.16627522588058,20.900864057876955,999999999.9999999
1571.9209382704462,21.70315830310708,21.44439301444209,999999999.9999999
1573.2243629726775,22.22707703954178,21.974482136101688,999999999.9999999
1574.5277876749087,22.738927571759515,22.492081685381013,999999999.9999999
1575.83121237714,23.23950732063236,22.998034958097005,999999999.9999999
1577.1346370793713,23.729529575988753,23.49309441784653,999999999.9999999
1578.4380617816025,23.39260307604852,23.39260307604852,999999999.9999999
1579.7414864838338,22.72720940820104,22.72720940820104,999999999.9999999
1581.044911186065,22.041738050682135,22.041738050682135,999999999.9999999
1582.3483358882963,21.33425379772059,21.33425379772059,999999999.9999999
1583.6517605905276,20.60248902235412,20.60248902235412,999999999.9999999
1584.9551852927589,19.843757777368918,19.843757777368918,999999999.9999999
1586.2586099949901,19.054839058295833,19.054839058295833,999999999.9999999
1587.5620346972214,18.23181451058076,18.23181451058076,999999999.9999999
1588.8654593994527,17.369836762586168,17.369836762586168,999999999.9999999
1590.168884101684,16.462788280530038,16.462788280530038,999999999.9999999
1591.4723088039152,15.502759972992695,15.502759972992695,999999999.9999999
1592.7757335061465,14.47921736803793,14.47921736803793,999999999.9999999
1594.0791582083777,13.377589633471269,13.377589633471269,999999999.9999999
1595.382582910609,12.176702066332464,12.176702066332464,999999999.9999999
1596.6860076128403,10.843626792862828,10.843626792862828,999999999.9999999
1597.9894323150716,9.321824436962933,9.321824436962933,20.200644386863118
1599.0038859905221,7.938016975211954,7.938016975211954,5.6889265241733735
1599.5611481592962,8.535352885204386,8.188393482032977,999999999.9999999
1599.9509638014003,8.929480023116817,8.598438952791117,999999999.9999999
1600.3407794435045,9.306931722727818,8.989800722660691,999999999.9999999
1600.7305950856087,9.669660940270457,9.364821495438418,999999999.9999999
1601.1204107277129,10.019266804914784,9.725391830137262,999999999.9999999
1601.510226369817,10.357078348469807,10.073063628210406,999999999.9999999
1601.9000420119212,10.684214361599881,10.409129428835557,999999999.9999999
1602.2898576540254,11.001627203868173,10.734679318662739,999999999.9999999
1602.6796732961295,11.310135531511857,11.050642727135841,999999999.9999999
1603.0694889382337,11.542856113099212,11.357819741969646,999999999.9999999
1603.4593045803379,11.138209361024408,11.138209361024408,999999999.9999999
1603.849120222442,10.718296893271415,10.718296893271415,999999999.9999999
1604.2389358645462,10.281248407397394,10.281248407397394,999999999.9999999
1604.6287515066504,9.82477731742108,9.82477731742108,999999999.9999999
1605.0185671487545,9.346038190549624,9.346038190549624,999999999.9999999
1605.4083827908587,8.841414501170696,8.841414501170696,999999999.9999999
1605.7981984329629,8.306189914985774,8.306189914985774,999999999.9999999
1606.188014075067,7.734013927199232,7.734013927199232,999999999.9999999
1606.5778297171712,7.11597863602832,7.11597863602832,999999999.9999999
1606.9676453592754,6.438892177285731,6.438892177285731,999999999.9999999
1607.3574610013795,5.6816822326676535,5.6816822326676535,999999999.9999999
1607.7472766434837,4.80663016211057,4.80663016211057,2.0858721846907486
1608.3472480578869,5.804996877763298,5.23935302010083,21.612450675448013
1609.2455472625616,7.039897450033304,6.581260321958361,999999999.9999999
1610.2182107820643,8.16917673541006,7.777421156962186,999999999.9999999
1611.190874301567,9.160280615884238,8.812693815181746,999999999.9999999
1612.1635378210697,10.054155031086603,9.738524770596527,999999999.9999999
1613.1362013405724,10.874802334594575,10.583674084877222,999999999.9999999
1614.108864860075,10.540191733676817,10.540191733676817,999999999.9999999
1615.0815283795778,9.391232713520415,9.391232713520415,9.415545841802203
1616.0622545985277,8.068769037501312,8.068769037501312,5.877881774885167
1617.0791856373603,9.113835749246569,8.51312308693912,999999999.9999999
1618.1292021903766,10.07984098869657,9.540149736064865,999999999.9999999
1619.179218743393,10.9610394876841,10.466883455914717,999999999.9999999
1620.2292352964093,11.206646984828348,11.206646984828348,999999999.9999999
1621.2792518494257,10.043273715195959,10.043273715195959,999999999.9999999
1622.329268402442,8.726153631132663,8.726153631132663,999999999.9999999
1623.3792849554584,7.171064598085339,7.171064598085339,999999999.9999999
1624.4293015084747,5.167453700392093,5.167453700392093,2.4107904713321067
1625.3645706837615,6.5740064529104245,5.786114675953278,25.39271083057916
1626.2162775386241,7.632627364549791,6.965526734314375,999999999.9999999
1627.0641663890106,8.557395737383885,7.968097891377206,999999999.9999999
1627.912055239397,9.391541041081464,8.85791201845511,999999999.9999999
1628.7599440897834,8.647464740262818,8.647464740262818,999999999.9999999
1629.6078329401698,7.40377953079325,7.40377953079325,999999999.9999999
1630.4557217905563,5.903664645548353,5.903664645548353,3.1466586805066945
1631.3640043414812,7.133842550220112,6.436945583377279,5.894404357792845
1632.4327492398108,8.352461131070031,7.765704466309862,999999999.9999999
1633.591451854682,9.498630307545886,8.987020453490608,999999999.9999999
1634.750154469553,10.520662930292104,10.061158353035287,999999999.9999999
1635.9088570844242,11.451843487675513,11.031195682166341,999999999.9999999
1637.0675596992953,11.707405216370596,11.707405216370596,999999999.9999999
1638.2262623141664,10.4777307913392,10.4777307913392,11.805731605820899
1639.2789716019736,9.219428131052611,9.219428131052611,7.673866584065272
1640.1419730298026,10.011829716702588,9.552527432114635,999999999.9999999
1640.9219002403872,10.125059167950745,10.125059167950745,999999999.9999999
1641.701827450972,9.173560754063823,9.173560754063823,999999999.9999999
1642.4817546615566,8.111202787657119,8.111202787657119,999999999.9999999
1643.2616818721413,6.886871889072222,6.886871889072222,999999999.9999999
1644.041609082726,5.391326197744835,5.391326197744835,2.6242034163408245
1645.1580514590082,6.984306526125606,6.095542967076213,135.7743567170785
1646.687049913279,8.70514746321925,8.00966283740983,999999999.9999999
1648.2362921671725,10.155595111840704,9.5661496166553,999999999.9999999
1649.785534421066,11.423337156667179,10.902648219927329,999999999.9999999
1651.3347766749594,12.563803226497267,12.092322271868822,999999999.9999999
1652.8840189288528,13.609029033453979,13.175005793015233,999999999.9999999
1654.4332611827463,14.579512713141103,14.17523535484454,999999999.9999999
1655.9825034366397,14.219541130089798,14.219541130089798,999999999.9999999
1657.5317456905332,12.873227657609748,12.873227657609748,999999999.9999999
1659.0809879444266,11.368580856860792,11.368580856860792,16.037683884364796
1660.462672926602,9.834339808988066,9.834339808988066,8.731657639863489
1661.53915281842,10.757449577310087,10.223205707982114,999999999.9999999
1662.4795395445283,11.503393856509893,11.005420653357083,999999999.9999999
1663.4199262706366,12.203828048100732,11.73561385556628,999999999.9999999
1664.3603129967448,12.866186996823503,12.422961860062975,999999999.9999999
1665.300699722853,13.496077824570005,13.07422388465944,999999999.9999999
1666.2410864489614,14.097853221553654,13.694549243980976,999999999.9999999
1667.1814731750696,14.674972377012889,14.287967938284313,999999999.9999999
1668.121859901178,15.23023844447983,14.8577042848167,999999999.9999999
1669.0622466272862,15.765960544328768,15.40638586511063,999999999.9999999
1670.0026333533945,16.284067694988007,15.936187568998465,999999999.9999999
1670.9430200795027,16.786191036222977,16.44893379656936,999999999.9999999
1671.883406805611,17.27372450614497,16.94617277893573,999999999.9999999
1672.8237935317193,16.822744183494056,16.822744183494056,999999999.9999999
1673.7641802578275,16.151292727945638,16.151292727945638,23.85809114155918
1674.7098726136037,15.446646107145584,15.446646107145584,21.541437014491176
1675.6682380308687,15.98504590226319,15.669804286410702,999999999.9999999
1676.6340736315412,16.509888477337917,16.204860116986183,999999999.9999999
1677.5999092322138,17.018552892969765,16.722805280447524,999999999.9999999
1678.5657448328864,17.5124489323305,17.225183351257474,999999999.9999999
1679.531580433559,17.992792797232948,17.713318901919873,999999999.9999999
1680.4974160342315,18.46064239621233,18.18835868234916,999999999.9999999
1681.463251634904,18.233105392610494,18.233105392610494,999999999.9999999
1682.4290872355766,17.598480016064162,17.598480016064162,999999999.9999999
1683.3949228362492,16.940096383833755,16.940096383833755,999999999.9999999
1684.3607584369217,16.25506789008724,16.25506789008724,999999999.9999999
1685.3265940375943,15.539871258447187,15.539871258447187,999999999.9999999
1686.2924296382669,14.790130673759469,14.790130673759469,999999999.9999999
1687.2582652389394,14.000297567003656,14.000297567003656,17.69623230769324
1688.296594249295,14.640462616649275,14.266450262101811,83.20698727580755
1689.4286793179951,15.307955571290778,14.950650862893303,999999999.9999999
1690.5811815220618,15.958834158296813,15.616428693639948,999999999.9999999
1691.7336837261284,16.584187396777374,16.254960137230402,999999999.9999999
1692.886185930195,17.18680178307873,16.869339435270078,999999999.9999999
1694.0386881342617,17.76899095194342,17.462116048800244,999999999.9999999
1695.1911903383284,18.052813655617594,18.035420173125306,999999999.9999999
1696.343692542395,17.284952096893647,17.284952096893647,999999999.9999999
1697.4961947464617,16.48135483203256,16.48135483203256,999999999.9999999
1698.6486969505283,15.636513204893816,15.636513204893816,999999999.9999999
1699.801199154595,14.743338608140071,14.743338608140071,999999999.9999999
1700.9537013586616,13.792444359928684,13.792444359928684,999999999.9999999
1702.1062035627283,12.770943956074044,12.770943956074044,999999999.9999999
1703.258705766795,11.660295778265622,11.660295778265622,999999999.9999999
1704.4112079708616,10.432065267438373,10.432065267438373,41.15997950052789
1705.5310258222319,9.08091373438987,9.08091373438987,7.445011589224077
1706.503007053282,9.981294446579325,9.46073669485421,999999999.9999999
1707.3638228599787,10.715713898008055,10.232586394651582,999999999.9999999
